"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat","State"
2017-01-01,-26.1412255100344,474.295921363577,474.295921363577,474.295921363577,474.295921363577,474.295921363577,474.295921363577,0,0,0,253.744398412857,664.056870497938,-26.1412255100344,-26.1412255100344,448.154695853543,"Montana"
2018-01-01,-20.5877826677278,422.081915195946,422.081915195946,422.081915195946,422.081915195946,422.081915195946,422.081915195946,0,0,0,201.540695402648,627.674183667016,-20.5877826677278,-20.5877826677278,401.494132528218,"Montana"
2019-01-01,-15.0343398491074,368.600617452284,368.600617452284,368.600617452284,368.600617452284,368.600617452284,368.600617452284,0,0,0,149.834727036976,559.206913329758,-15.0343398491074,-15.0343398491074,353.566277603177,"Montana"
2020-01-01,-9.4808970256635,313.917099817172,313.917099817172,313.917099817172,313.917099817172,313.917099817172,313.917099817172,0,0,0,96.73048128989,514.277776516318,-9.4808970256635,-9.4808970256635,304.436202791508,"Montana"
2021-01-01,-3.91223929046527,474.295921363484,474.295921363484,474.295921363484,474.295921363484,474.295921363484,474.295921363484,0,0,0,265.549339845427,675.621345904629,-3.91223929046527,-3.91223929046527,470.383682073019,"Montana"
2022-01-01,1.64120355722575,422.081915195879,422.081915195879,422.081915195879,422.081915195879,422.081915195879,422.081915195879,0,0,0,219.567796671994,629.051681975637,1.64120355722575,1.64120355722575,423.723118753105,"Montana"
2023-01-01,7.19464638175915,368.6006174524,368.6006174524,368.6006174524,368.6006174524,368.6006174524,368.6006174524,0,0,0,164.108859274712,564.134722437961,7.19464638175915,7.19464638175915,375.795263834159,"Montana"
2024-01-01,12.7480892062925,313.917099817033,313.917099817033,313.917099817033,313.917099817033,313.917099817033,313.917099817033,0,0,0,115.571375188389,530.36153401708,12.7480892062925,12.7480892062925,326.665189023326,"Montana"
2025-01-01,18.316746942674,474.295921363585,474.295921363585,474.295921363585,474.295921363585,474.295921363585,474.295921363585,0,0,0,290.777851110114,699.508026121014,18.3167465648591,18.3167473311125,492.612668306259,"Montana"
2026-01-01,23.8701897672074,422.081915195832,422.081915195832,422.081915195832,422.081915195832,422.081915195832,422.081915195832,0,0,0,241.996801675071,662.262694322256,23.8701883715024,23.8701911620002,445.952104963039,"Montana"
2027-01-01,29.4236325917408,368.600617452219,368.600617452219,368.600617452219,368.600617452219,368.600617452219,368.600617452219,0,0,0,200.070463755254,602.20801534307,29.4236298076299,29.4236352564096,398.02425004396,"Montana"
2028-01-01,34.9770754162742,313.91709981721,313.91709981721,313.91709981721,313.91709981721,313.91709981721,313.91709981721,0,0,0,135.612737861598,549.009764454313,34.9770708180821,34.9770798136527,348.894175233484,"Montana"
2029-01-01,40.5457331526556,474.295921363467,474.295921363467,474.295921363467,474.295921363467,474.295921363467,474.295921363467,0,0,0,305.574524283283,743.308681790847,40.54572683836,40.5457394002811,514.841654516123,"Montana"
2015-01-01,191.943833850674,-215.209855643582,-215.209855643582,-215.209855643582,-215.209855643582,-215.209855643582,-215.209855643582,0,0,0,-328.605948660148,273.431987056839,191.943833850674,191.943833850674,-23.2660217929079,"Nebraska"
2016-01-01,264.294837921381,-241.561739481013,-241.561739481013,-241.561739481013,-241.561739481013,-241.561739481013,-241.561739481013,0,0,0,-277.381951760062,350.463754127932,264.294837921381,264.294837921381,22.7330984403681,"Nebraska"
2017-01-01,336.844063889951,-150.125360458213,-150.125360458213,-150.125360458213,-150.125360458213,-150.125360458213,-150.125360458213,0,0,0,-115.17969556192,489.185713997995,336.844063889951,336.844063889951,186.718703431738,"Nebraska"
2018-01-01,409.19506793726,-184.718685588691,-184.718685588691,-184.718685588691,-184.718685588691,-184.718685588691,-184.718685588691,0,0,0,-74.9471742311925,534.400775429849,409.19506793726,409.19506793726,224.476382348569,"Nebraska"
2019-01-01,481.546071998993,-215.209855643596,-215.209855643596,-215.209855643596,-215.209855643596,-215.209855643596,-215.209855643596,0,0,0,-48.5858950245932,573.504842178688,481.546071998993,481.546071998993,266.336216355397,"Nebraska"
2020-01-01,553.897076092441,-241.561739480979,-241.561739480979,-241.561739480979,-241.561739480979,-241.561739480979,-241.561739480979,0,0,0,17.1515508056808,629.453488137621,553.897076092441,553.897076092441,312.335336611462,"Nebraska"
2021-01-01,626.44630211156,-150.125360458292,-150.125360458292,-150.125360458292,-150.125360458292,-150.125360458292,-150.125360458292,0,0,0,179.086225988905,807.330496557556,626.44630211156,626.44630211156,476.320941653268,"Nebraska"
2022-01-01,698.797306208485,-184.718685588733,-184.718685588733,-184.718685588733,-184.718685588733,-184.718685588733,-184.718685588733,0,0,0,198.279677862584,809.489423439458,698.797306208485,698.797306208485,514.078620619752,"Nebraska"
2023-01-01,771.148310265158,-215.209855643546,-215.209855643546,-215.209855643546,-215.209855643546,-215.209855643546,-215.209855643546,0,0,0,277.423642079139,856.997722727926,771.148310265158,771.148310265158,555.938454621613,"Nebraska"
2024-01-01,843.499314321832,-241.561739481012,-241.561739481012,-241.561739481012,-241.561739481012,-241.561739481012,-241.561739481012,0,0,0,295.241743530658,912.934468916739,843.499314321832,843.499314321832,601.93757484082,"Nebraska"
2025-01-01,916.048540307429,-150.125360458188,-150.125360458188,-150.125360458188,-150.125360458188,-150.125360458188,-150.125360458188,0,0,0,458.16814456586,1081.06734502266,916.048539626363,916.048541090486,765.923179849241,"Nebraska"
2026-01-01,988.399544364103,-184.718685588764,-184.718685588764,-184.718685588764,-184.718685588764,-184.718685588764,-184.718685588764,0,0,0,483.816995484196,1113.95089963127,988.399542162405,988.399547019746,803.680858775339,"Nebraska"
2027-01-01,1060.75054842078,-215.209855643631,-215.209855643631,-215.209855643631,-215.209855643631,-215.209855643631,-215.209855643631,0,0,0,546.426822001422,1164.35784338123,1060.75054382638,1060.75055374527,845.540692777146,"Nebraska"
2028-01-01,1133.10155247745,-241.561739480955,-241.561739480955,-241.561739480955,-241.561739480955,-241.561739480955,-241.561739480955,0,0,0,587.991261367888,1171.23504884795,1133.1015444021,1133.10156067255,891.539812996495,"Nebraska"
2029-01-01,1205.65077846305,-150.125360458302,-150.125360458302,-150.125360458302,-150.125360458302,-150.125360458302,-150.125360458302,0,0,0,740.443367043535,1357.88135500816,1205.65076651443,1205.65079001932,1055.52541800475,"Nebraska"
2015-01-01,-326.152373144978,409.569544041871,409.569544041871,409.569544041871,409.569544041871,409.569544041871,409.569544041871,0,0,0,-704.813160024049,869.648241603135,-326.152373144978,-326.152373144978,83.4171708968928,"Nevada"
2016-01-01,-202.061700164116,329.515002034342,329.515002034342,329.515002034342,329.515002034342,329.515002034342,329.515002034342,0,0,0,-663.010211318793,861.792095890345,-202.061700164116,-202.061700164116,127.453301870226,"Nevada"
2017-01-01,-77.6310525853428,548.341457206119,548.341457206119,548.341457206119,548.341457206119,548.341457206119,548.341457206119,0,0,0,-304.185827990306,1219.74120224177,-77.6310525853428,-77.6310525853428,470.710404620777,"Nevada"
2018-01-01,46.4596205687833,482.540726522251,482.540726522251,482.540726522251,482.540726522251,482.540726522251,482.540726522251,0,0,0,-234.285430613768,1338.87898257216,46.4596205687833,46.4596205687833,529.000347091034,"Nevada"
2019-01-01,170.550293641267,409.569544041807,409.569544041807,409.569544041807,409.569544041807,409.569544041807,409.569544041807,0,0,0,-167.651994735129,1307.63694637213,170.550293641267,170.550293641267,580.119837683074,"Nevada"
2020-01-01,294.640966861619,329.515002034478,329.515002034478,329.515002034478,329.515002034478,329.515002034478,329.515002034478,0,0,0,-151.957781184769,1406.79294787462,294.640966861619,294.640966861619,624.155968896097,"Nevada"
2021-01-01,419.071614681911,548.341457206027,548.341457206027,548.341457206027,548.341457206027,548.341457206027,548.341457206027,0,0,0,205.562058661353,1747.21812613452,419.071614681911,419.071614681911,967.413071887937,"Nevada"
2022-01-01,543.162288212078,482.540726522164,482.540726522164,482.540726522164,482.540726522164,482.540726522164,482.540726522164,0,0,0,226.369987900927,1833.27702722387,543.162288212078,543.162288212078,1025.70301473424,"Nevada"
2023-01-01,667.252961624348,409.569544041969,409.569544041969,409.569544041969,409.569544041969,409.569544041969,409.569544041969,0,0,0,317.05250117697,1820.94808995768,667.252961624348,667.252961624348,1076.82250566632,"Nevada"
2024-01-01,791.343635036618,329.515002034248,329.515002034248,329.515002034248,329.515002034248,329.515002034248,329.515002034248,0,0,0,381.360673360004,1895.15359006237,791.343635036618,791.343635036618,1120.85863707087,"Nevada"
2025-01-01,915.774282896593,548.341457206096,548.341457206096,548.341457206096,548.341457206096,548.341457206096,548.341457206096,0,0,0,682.395385401081,2272.30214012225,915.774281167501,915.77428476826,1464.11574010269,"Nevada"
2026-01-01,1039.86495630886,482.540726522106,482.540726522106,482.540726522106,482.540726522106,482.540726522106,482.540726522106,0,0,0,734.279386169233,2303.90292517267,1039.86494958177,1039.86496306688,1522.40568283097,"Nevada"
2027-01-01,1163.95562972113,409.569544041715,409.569544041715,409.569544041715,409.569544041715,409.569544041715,409.569544041715,0,0,0,797.087974014901,2330.54664121699,1163.95561571904,1163.9556428278,1573.52517376285,"Nevada"
2028-01-01,1288.0463031334,329.51500203453,329.51500203453,329.51500203453,329.51500203453,329.51500203453,329.51500203453,0,0,0,879.797429447354,2410.7315279723,1288.04628238147,1288.04632480016,1617.56130516793,"Nevada"
2029-01-01,1412.47695099338,548.341457206004,548.341457206004,548.341457206004,548.341457206004,548.341457206004,548.341457206004,0,0,0,1206.13018984264,2735.6316664783,1412.47692280519,1412.47698098561,1960.81840819938,"Nevada"
2015-01-01,10.8033997628233,71.8883122967883,71.8883122967883,71.8883122967883,71.8883122967883,71.8883122967883,71.8883122967883,0,0,0,-285.58588494809,448.039223067221,10.8033997628233,10.8033997628233,82.6917120596116,"New Hampshire"
2016-01-01,78.1200890061369,176.790209236401,176.790209236401,176.790209236401,176.790209236401,176.790209236401,176.790209236401,0,0,0,-98.5869292320319,630.756334395275,78.1200890061369,78.1200890061369,254.910298242538,"New Hampshire"
2017-01-01,145.621206634167,-137.395958035688,-137.395958035688,-137.395958035688,-137.395958035688,-137.395958035688,-137.395958035688,0,0,0,-365.308518381486,378.13551933669,145.621206634167,145.621206634167,8.22524859847877,"New Hampshire"
2018-01-01,212.937896138297,-32.8829884623465,-32.8829884623465,-32.8829884623465,-32.8829884623465,-32.8829884623465,-32.8829884623465,0,0,0,-196.521889544851,559.728989691315,212.937896138297,212.937896138297,180.054907675951,"New Hampshire"
2019-01-01,280.254586759382,71.8883122968739,71.8883122968739,71.8883122968739,71.8883122968739,71.8883122968739,71.8883122968739,0,0,0,-24.6174864766717,742.834040561871,280.254586759382,280.254586759382,352.142899056256,"New Hampshire"
2020-01-01,347.571276154388,176.790209236236,176.790209236236,176.790209236236,176.790209236236,176.790209236236,176.790209236236,0,0,0,148.87939406232,895.580815781694,347.571276154388,347.571276154388,524.361485390624,"New Hampshire"
2021-01-01,415.072394820509,-137.395958035494,-137.395958035494,-137.395958035494,-137.395958035494,-137.395958035494,-137.395958035494,0,0,0,-78.9469144371296,664.572204692172,415.072394820509,415.072394820509,277.676436785016,"New Hampshire"
2022-01-01,482.389084401291,-32.882988462213,-32.882988462213,-32.882988462213,-32.882988462213,-32.882988462213,-32.882988462213,0,0,0,90.3928201400662,854.017909474222,482.389084401291,482.389084401291,449.506095939078,"New Hampshire"
2023-01-01,549.705775291769,71.8883122966522,71.8883122966522,71.8883122966522,71.8883122966522,71.8883122966522,71.8883122966522,0,0,0,258.235633584922,1006.92117163049,549.705775291769,549.705775291769,621.594087588422,"New Hampshire"
2024-01-01,617.022466182248,176.790209236491,176.790209236491,176.790209236491,176.790209236491,176.790209236491,176.790209236491,0,0,0,432.422840151447,1174.24106017171,617.022466182248,617.022466182248,793.81267541874,"New Hampshire"
2025-01-01,684.523586362838,-137.395958035712,-137.395958035712,-137.395958035712,-137.395958035712,-137.395958035712,-137.395958035712,0,0,0,139.60700338098,928.317667421871,684.523584911681,684.523587547063,547.127628327126,"New Hampshire"
2026-01-01,751.840277253316,-32.8829884621189,-32.8829884621189,-32.8829884621189,-32.8829884621189,-32.8829884621189,-32.8829884621189,0,0,0,311.471557787388,1093.97945747852,751.840271956175,751.840281375345,718.957288791198,"New Hampshire"
2027-01-01,819.156968143795,71.8883122970007,71.8883122970007,71.8883122970007,71.8883122970007,71.8883122970007,71.8883122970007,0,0,0,509.637209684869,1248.43569422497,819.156957173536,819.156977001801,891.045280440796,"New Hampshire"
2028-01-01,886.473659034274,176.790209236162,176.790209236162,176.790209236162,176.790209236162,176.790209236162,176.790209236162,0,0,0,700.094723344464,1450.15610700018,886.473641970406,886.473673112395,1063.26386827044,"New Hampshire"
2029-01-01,953.974779214864,-137.39595803546,-137.39595803546,-137.39595803546,-137.39595803546,-137.39595803546,-137.39595803546,0,0,0,422.439616325791,1187.16424054847,953.974755918752,953.974798189294,816.578821179403,"New Hampshire"
2015-01-01,17.964236999658,400.020374325968,400.020374325968,400.020374325968,400.020374325968,400.020374325968,400.020374325968,0,0,0,245.630176071607,602.758817726405,17.964236999658,17.964236999658,417.984611325626,"New Jersey"
2016-01-01,-4.48165274179582,347.674104741571,347.674104741571,347.674104741571,347.674104741571,347.674104741571,347.674104741571,0,0,0,159.77779505441,530.657894674968,-4.48165274179582,-4.48165274179582,343.192451999775,"New Jersey"
2017-01-01,-26.9890380907694,504.277359587521,504.277359587521,504.277359587521,504.277359587521,504.277359587521,504.277359587521,0,0,0,291.761333633602,655.691928814138,-26.9890380907694,-26.9890380907694,477.288321496751,"New Jersey"
2018-01-01,-49.4349278398059,452.242641331987,452.242641331987,452.242641331987,452.242641331987,452.242641331987,452.242641331987,0,0,0,208.975810685202,580.63883143699,-49.4349278398059,-49.4349278398059,402.807713492181,"New Jersey"
2019-01-01,-71.8808175446532,400.020374325927,400.020374325927,400.020374325927,400.020374325927,400.020374325927,400.020374325927,0,0,0,135.588578886257,509.939662673912,-71.8808175446532,-71.8808175446532,328.139556781273,"New Jersey"
2020-01-01,-94.3267072437221,347.674104741653,347.674104741653,347.674104741653,347.674104741653,347.674104741653,347.674104741653,0,0,0,73.1567000296837,437.734881030392,-94.3267072437221,-94.3267072437221,253.347397497931,"New Jersey"
2021-01-01,-116.834092563249,504.277359587424,504.277359587424,504.277359587424,504.277359587424,504.277359587424,504.277359587424,0,0,0,185.946519579383,562.388846504639,-116.834092563249,-116.834092563249,387.443267024175,"New Jersey"
2022-01-01,-139.279982328906,452.24264133192,452.24264133192,452.24264133192,452.24264133192,452.24264133192,452.24264133192,0,0,0,141.084431528143,495.028059388316,-139.279982328906,-139.279982328906,312.962659003015,"New Jersey"
2023-01-01,-161.725872119825,400.020374326036,400.020374326036,400.020374326036,400.020374326036,400.020374326036,400.020374326036,0,0,0,50.7672390671259,420.262862193523,-161.725872119825,-161.725872119825,238.29450220621,"New Jersey"
2024-01-01,-184.171761910745,347.674104741528,347.674104741528,347.674104741528,347.674104741528,347.674104741528,347.674104741528,0,0,0,-35.5451832607477,354.171080821716,-184.171761910745,-184.171761910745,163.502342830783,"New Jersey"
2025-01-01,-206.679147290133,504.277359587533,504.277359587533,504.277359587533,504.277359587533,504.277359587533,504.277359587533,0,0,0,130.054321226778,470.614308421309,-206.679147714226,-206.679146880667,297.5982122974,"New Jersey"
2026-01-01,-229.125037081053,452.242641331874,452.242641331874,452.242641331874,452.242641331874,452.242641331874,452.242641331874,0,0,0,42.7475479423031,404.043468516758,-229.125038674432,-229.125035590117,223.11760425082,"New Jersey"
2027-01-01,-251.570926871973,400.020374325863,400.020374325863,400.020374325863,400.020374325863,400.020374325863,400.020374325863,0,0,0,-32.8736543617908,306.138257238176,-251.570930007664,-251.570924043127,148.44944745389,"New Jersey"
2028-01-01,-274.016816662893,347.674104741691,347.674104741691,347.674104741691,347.674104741691,347.674104741691,347.674104741691,0,0,0,-110.736295030483,256.525046062093,-274.016821925031,-274.016812274093,73.6572880787978,"New Jersey"
2029-01-01,-296.524202042281,504.277359587408,504.277359587408,504.277359587408,504.277359587408,504.277359587408,504.277359587408,0,0,0,30.3351424038339,388.968876529361,-296.524209252788,-296.524195445032,207.753157545127,"New Jersey"
2015-01-01,-123.622516184426,615.783595916956,615.783595916956,615.783595916956,615.783595916956,615.783595916956,615.783595916956,0,0,0,154.617725205283,814.142102342539,-123.622516184426,-123.622516184426,492.16107973253,"New Mexico"
2016-01-01,-65.6237680956451,480.305974323305,480.305974323305,480.305974323305,480.305974323305,480.305974323305,480.305974323305,0,0,0,83.7969033015917,742.583577454847,-65.6237680956451,-65.6237680956451,414.68220622766,"New Mexico"
2017-01-01,-7.46611929642661,876.855534344334,876.855534344334,876.855534344334,876.855534344334,876.855534344334,876.855534344334,0,0,0,565.491941423764,1162.54292291815,-7.46611929642661,-7.46611929642661,869.389415047908,"New Mexico"
2018-01-01,50.5326288545959,748.020478787909,748.020478787909,748.020478787909,748.020478787909,748.020478787909,748.020478787909,0,0,0,476.205235146331,1105.54249776793,50.5326288545959,50.5326288545959,798.553107642505,"New Mexico"
2019-01-01,108.531376982365,615.783595916842,615.783595916842,615.783595916842,615.783595916842,615.783595916842,615.783595916842,0,0,0,384.706327309116,1054.71147694058,108.531376982365,108.531376982365,724.314972899207,"New Mexico"
2020-01-01,166.530125097894,480.305974323524,480.305974323524,480.305974323524,480.305974323524,480.305974323524,480.305974323524,0,0,0,314.644093762958,976.009755349429,166.530125097894,166.530125097894,646.836099421418,"New Mexico"
2021-01-01,224.687773924116,876.855534344105,876.855534344105,876.855534344105,876.855534344105,876.855534344105,876.855534344105,0,0,0,811.766676076061,1409.2341135353,224.687773924116,224.687773924116,1101.54330826822,"New Mexico"
2022-01-01,282.68652207947,748.020478787744,748.020478787744,748.020478787744,748.020478787744,748.020478787744,748.020478787744,0,0,0,733.962960079306,1339.85120404595,282.68652207947,282.68652207947,1030.70700086721,"New Mexico"
2023-01-01,340.685270191599,615.78359591713,615.78359591713,615.78359591713,615.78359591713,615.78359591713,615.78359591713,0,0,0,636.858447881266,1277.4150578973,340.685270191599,340.685270191599,956.468866108729,"New Mexico"
2024-01-01,398.684018303728,480.305974323175,480.305974323175,480.305974323175,480.305974323175,480.305974323175,480.305974323175,0,0,0,560.582042072984,1189.67356397811,398.684018303728,398.684018303728,878.989992626903,"New Mexico"
2025-01-01,456.841667095616,876.855534344352,876.855534344352,876.855534344352,876.855534344352,876.855534344352,876.855534344352,0,0,0,1029.56570702318,1638.03264966613,456.841666192253,456.841667946952,1333.69720143997,"New Mexico"
2026-01-01,514.840415207746,748.020478787627,748.020478787627,748.020478787627,748.020478787627,748.020478787627,748.020478787627,0,0,0,945.226694193188,1562.04276461686,514.840412305895,514.840418107142,1262.86089399537,"New Mexico"
2027-01-01,572.839163319875,615.78359591668,615.78359591668,615.78359591668,615.78359591668,615.78359591668,615.78359591668,0,0,0,883.118594154887,1489.04330920992,572.839157966249,572.839168938559,1188.62275923655,"New Mexico"
2028-01-01,630.837911432004,480.305974323617,480.305974323617,480.305974323617,480.305974323617,480.305974323617,480.305974323617,0,0,0,788.087642617062,1425.63551710107,630.837902557418,630.837920234348,1111.14388575562,"New Mexico"
2029-01-01,688.995560223893,876.855534344063,876.855534344063,876.855534344063,876.855534344063,876.855534344063,876.855534344063,0,0,0,1246.05875988251,1889.86976332848,688.9955476354,688.995572788096,1565.85109456796,"New Mexico"
2015-01-01,410.486721910968,502.971841184679,502.971841184679,502.971841184679,502.971841184679,502.971841184679,502.971841184679,0,0,0,-813.124564372972,2697.09679428189,410.486721910968,410.486721910968,913.458563095646,"New York"
2016-01-01,597.908924556287,746.969927184287,746.969927184287,746.969927184287,746.969927184287,746.969927184287,746.969927184287,0,0,0,-507.795691487884,3031.44818773576,597.908924556287,597.908924556287,1344.87885174057,"New York"
2017-01-01,785.844612803164,38.3510051422268,38.3510051422268,38.3510051422268,38.3510051422268,38.3510051422268,38.3510051422268,0,0,0,-865.15525759388,2658.48823833398,785.844612803164,785.844612803164,824.195617945391,"New York"
2018-01-01,973.26681546633,266.669893665991,266.669893665991,266.669893665991,266.669893665991,266.669893665991,266.669893665991,0,0,0,-666.198370513672,3083.20696610831,973.26681546633,973.26681546633,1239.93670913232,"New York"
2019-01-01,1160.68901807973,502.971841184883,502.971841184883,502.971841184883,502.971841184883,502.971841184883,502.971841184883,0,0,0,-262.1189839155,3507.35899631907,1160.68901807973,1160.68901807973,1663.66085926461,"New York"
2020-01-01,1348.11122095411,746.969927183888,746.969927183888,746.969927183888,746.969927183888,746.969927183888,746.969927183888,0,0,0,363.586479426182,3878.69756059645,1348.11122095411,1348.11122095411,2095.08114813799,"New York"
2021-01-01,1536.04690926272,38.3510051426184,38.3510051426184,38.3510051426184,38.3510051426184,38.3510051426184,38.3510051426184,0,0,0,-272.633251282631,3346.61776410941,1536.04690926272,1536.04690926272,1574.39791440534,"New York"
2022-01-01,1723.46911220931,266.669893666286,266.669893666286,266.669893666286,266.669893666286,266.669893666286,266.669893666286,0,0,0,290.62338201703,3789.8254644807,1723.46911220931,1723.46911220931,1990.1390058756,"New York"
2023-01-01,1910.89131523075,502.971841184367,502.971841184367,502.971841184367,502.971841184367,502.971841184367,502.971841184367,0,0,0,673.718529261063,4157.01837241584,1910.89131523075,1910.89131523075,2413.86315641511,"New York"
2024-01-01,2098.31351825219,746.969927184533,746.969927184533,746.969927184533,746.969927184533,746.969927184533,746.969927184533,0,0,0,985.332297265821,4547.65463305606,2098.31351825219,2098.31351825219,2845.28344543672,"New York"
2025-01-01,2286.24920676135,38.351005142211,38.351005142211,38.351005142211,38.351005142211,38.351005142211,38.351005142211,0,0,0,627.412605378545,4100.23073324213,2286.24920371061,2286.24921082085,2324.60021190356,"New York"
2026-01-01,2473.67140978279,266.669893666492,266.669893666492,266.669893666492,266.669893666492,266.669893666492,266.669893666492,0,0,0,952.613712631719,4520.76123024775,2473.67139741342,2473.67142467547,2740.34130344928,"New York"
2027-01-01,2661.09361280423,502.971841185174,502.971841185174,502.971841185174,502.971841185174,502.971841185174,502.971841185174,0,0,0,1295.31169976697,4861.88311909464,2661.09358649937,2661.09364110551,3164.0654539894,"New York"
2028-01-01,2848.51581582566,746.969927183722,746.969927183722,746.969927183722,746.969927183722,746.969927183722,746.969927183722,0,0,0,1783.06167223258,5401.12050592485,2848.51577232062,2848.51586044832,3595.48574300939,"New York"
2029-01-01,3036.45150433483,38.351005142696,38.351005142696,38.351005142696,38.351005142696,38.351005142696,38.351005142696,0,0,0,1308.65885302015,4768.023780609,3036.45144103406,3036.45157238992,3074.80250947753,"New York"
2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York City"
2025-01-01,0,0,0,0,0,0,0,0,0,0,-7.23141300395164e-10,5.63725463855514e-10,-7.23141300395164e-10,5.63725463855514e-10,0,"New York City"
2026-01-01,0,0,0,0,0,0,0,0,0,0,-2.3419303785458e-09,1.96672282473218e-09,-2.3419303785458e-09,1.96672282473218e-09,0,"New York City"
2027-01-01,0,0,0,0,0,0,0,0,0,0,-4.69096833523648e-09,3.94243721566161e-09,-4.69096833523648e-09,3.94243721566161e-09,0,"New York City"
2028-01-01,0,0,0,0,0,0,0,0,0,0,-7.65117586135613e-09,6.85621931616582e-09,-7.65117586135613e-09,6.85621931616582e-09,0,"New York City"
2029-01-01,0,0,0,0,0,0,0,0,0,0,-1.05578502098807e-08,1.05912677746149e-08,-1.05578502098807e-08,1.05912677746149e-08,0,"New York City"
2015-01-01,123.660367895151,62.2004627102714,62.2004627102714,62.2004627102714,62.2004627102714,62.2004627102714,62.2004627102714,0,0,0,-263.652592814842,667.222575130446,123.660367895151,123.660367895151,185.860830605423,"North Carolina"
2016-01-01,178.727133065605,211.781605718142,211.781605718142,211.781605718142,211.781605718142,211.781605718142,211.781605718142,0,0,0,-50.920055889886,876.463706051964,178.727133065605,178.727133065605,390.508738783746,"North Carolina"
2017-01-01,233.94476607585,-229.517154583696,-229.517154583696,-229.517154583696,-229.517154583696,-229.517154583696,-229.517154583696,0,0,0,-431.251381617211,472.986317568563,233.94476607585,233.94476607585,4.42761149215414,"North Carolina"
2018-01-01,289.011531242693,-84.9587412466558,-84.9587412466558,-84.9587412466558,-84.9587412466558,-84.9587412466558,-84.9587412466558,0,0,0,-256.972146986669,663.685913422224,289.011531242693,289.011531242693,204.052789996037,"North Carolina"
2019-01-01,344.078296417196,62.2004627103932,62.2004627103932,62.2004627103932,62.2004627103932,62.2004627103932,62.2004627103932,0,0,0,-49.6896792861487,851.026238842519,344.078296417196,344.078296417196,406.278759127589,"North Carolina"
2020-01-01,399.1450616017,211.781605717902,211.781605717902,211.781605717902,211.781605717902,211.781605717902,211.781605717902,0,0,0,139.145566149373,1078.33361349629,399.1450616017,399.1450616017,610.926667319603,"North Carolina"
2021-01-01,454.36269463198,-229.517154583437,-229.517154583437,-229.517154583437,-229.517154583437,-229.517154583437,-229.517154583437,0,0,0,-232.024954787536,699.340127255105,454.36269463198,454.36269463198,224.845540048543,"North Carolina"
2022-01-01,509.429459828554,-84.95874124647,-84.95874124647,-84.95874124647,-84.95874124647,-84.95874124647,-84.95874124647,0,0,0,-29.204927435328,868.678458490023,509.429459828554,509.429459828554,424.470718582084,"North Carolina"
2023-01-01,564.496225024025,62.2004627100785,62.2004627100785,62.2004627100785,62.2004627100785,62.2004627100785,62.2004627100785,0,0,0,185.999912019264,1051.93942290547,564.496225024025,564.496225024025,626.696687734103,"North Carolina"
2024-01-01,619.562990219495,211.78160571828,211.78160571828,211.78160571828,211.78160571828,211.78160571828,211.78160571828,0,0,0,367.76489917704,1300.18716523284,619.562990219495,619.562990219495,831.344595937774,"North Carolina"
2025-01-01,674.780623264815,-229.517154583717,-229.517154583717,-229.517154583717,-229.517154583717,-229.517154583717,-229.517154583717,0,0,0,-7.43403697782291,867.628686548708,674.780622220428,674.780624283319,445.263468681099,"North Carolina"
2026-01-01,729.847388460286,-84.9587412463404,-84.9587412463404,-84.9587412463404,-84.9587412463404,-84.9587412463404,-84.9587412463404,0,0,0,208.229584291263,1093.06798720245,729.847384588584,729.847392061509,644.888647213945,"North Carolina"
2027-01-01,784.914153655756,62.2004627105722,62.2004627105722,62.2004627105722,62.2004627105722,62.2004627105722,62.2004627105722,0,0,0,385.567717124891,1296.13754308865,784.914145706765,784.914160826502,847.114616366328,"North Carolina"
2028-01-01,839.980918851226,211.781605717798,211.781605717798,211.781605717798,211.781605717798,211.781605717798,211.781605717798,0,0,0,597.986452043889,1516.63935450848,839.980906585679,839.980929971267,1051.76252456902,"North Carolina"
2029-01-01,895.198551896547,-229.517154583391,-229.517154583391,-229.517154583391,-229.517154583391,-229.517154583391,-229.517154583391,0,0,0,199.118554129391,1111.79686511253,895.198534778324,895.198567617838,665.681397313156,"North Carolina"
2015-01-01,26.0298214002835,560.819237501687,560.819237501687,560.819237501687,560.819237501687,560.819237501687,560.819237501687,0,0,0,236.973816862984,921.743406695391,26.0298214002835,26.0298214002835,586.84905890197,"North Dakota"
